game_id,game_date,player_name,player_id,minutes,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,usage_pct,ts_pct,ortg,drtg,game_score
22400112,2024-11-22,Bam Adebayo,202,37,12,5,7,0.714,0,1,0.0,2,2,1.0,0,11,11,4,1,1,2,2,18,19.9,0.761,89.5,108.3,14.1
22400112,2024-11-22,Jimmy Butler,203,28,13,6,7,0.857,2,4,0.5,0,3,0.0,2,3,5,2,1,1,3,5,11,16.6,0.781,93.9,115.7,9.7
22400112,2024-11-22,Terry Rozier,204,29,8,2,2,1.0,2,3,0.667,1,3,0.333,1,4,5,2,1,1,2,5,27,22.2,0.8,103.7,108.1,7.6
22400112,2024-11-22,Jaime Jaquez Jr.,205,27,14,5,7,0.714,3,4,0.75,2,4,0.5,0,4,4,3,0,1,0,3,16,11.5,0.799,109.9,105.8,13.1
22400112,2024-11-22,Duncan Robinson,206,28,19,8,12,0.667,2,3,0.667,1,2,0.5,1,6,7,1,0,1,0,3,20,12.7,0.738,105.4,111.4,16.1
22400112,2024-11-22,Nikola Jovic,207,22,14,5,6,0.833,3,3,1.0,0,1,0.0,3,0,3,1,0,1,0,0,27,15.4,0.8,119.2,120.8,14.9
22400112,2024-11-22,Haywood Highsmith,208,24,6,3,4,0.75,0,1,0.0,0,1,0.0,2,3,5,2,1,1,2,2,24,9.4,0.676,96.7,101.0,6.6
22400112,2024-11-22,Kevin Love,209,25,13,5,8,0.625,1,1,1.0,1,3,0.333,1,8,9,3,1,0,1,0,21,11.2,0.697,92.8,101.9,13.8
22400112,2024-11-22,Thomas Bryant,210,20,4,2,2,1.0,0,0,0.0,0,0,0.0,2,2,4,2,0,1,2,5,30,14.1,0.8,110.6,121.8,3.5
22400112,2024-11-22,Josh Richardson,211,23,3,1,1,1.0,1,1,1.0,0,0,0.0,2,0,2,2,1,0,2,5,23,10.3,0.8,112.7,105.2,2.5
22400112,2024-11-22,Caleb Martin,212,22,7,2,3,0.667,2,4,0.5,0,0,0.0,0,4,4,2,1,0,2,5,17,5,0.8,117.4,111.7,5.3
22400112,2024-11-22,Pelle Larsson,213,15,2,0,1,0.0,0,0,0.0,1,3,0.333,1,2,3,2,0,1,2,2,12,6.1,0.431,116.6,119.6,1.1
22400112,2024-11-22,Kel'el Ware,214,15,3,1,1,1.0,0,0,0.0,1,4,0.25,1,3,4,0,1,2,1,4,24,11.2,0.543,118.9,110.5,2.9
22400113,2024-11-24,Tyler Herro,201,35,28,12,19,0.632,0,0,0.0,4,4,1.0,3,1,4,7,1,0,2,0,11,28.6,0.674,112.5,126.1,25.8
22400113,2024-11-24,Bam Adebayo,202,32,13,5,7,0.714,3,4,0.75,1,1,1.0,0,10,10,7,1,1,0,4,12,24.3,0.8,114.4,112.0,18.1
22400113,2024-11-24,Jimmy Butler,203,26,10,4,4,1.0,2,3,0.667,0,3,0.0,1,5,6,4,1,0,2,5,9,21.0,0.8,122.7,123.1,9.6
22400113,2024-11-24,Terry Rozier,204,33,23,10,11,0.909,1,1,1.0,2,4,0.5,3,0,3,7,2,0,4,1,1,20.6,0.8,124.2,125.5,23.1
22400113,2024-11-24,Jaime Jaquez Jr.,205,32,19,5,5,1.0,5,9,0.556,3,3,1.0,3,4,7,3,1,0,0,4,-4,17.3,0.8,99.9,108.5,22.3
22400113,2024-11-24,Duncan Robinson,206,18,6,3,5,0.6,0,1,0.0,0,1,0.0,2,0,2,0,0,1,0,2,7,13.1,0.551,135.9,106.0,4.6
22400113,2024-11-24,Nikola Jovic,207,20,5,2,2,1.0,0,0,0.0,1,3,0.333,2,3,5,1,0,1,0,4,12,18.0,0.753,107.0,103.7,5.7
22400113,2024-11-24,Haywood Highsmith,208,27,5,1,1,1.0,1,1,1.0,1,3,0.333,0,5,5,1,1,1,1,2,3,10.8,0.8,112.2,114.8,6.0
22400113,2024-11-24,Kevin Love,209,19,4,2,2,1.0,0,1,0.0,1,1,1.0,2,3,5,1,0,0,2,2,12,14.6,0.8,125.6,117.5,3.6
22400113,2024-11-24,Thomas Bryant,210,18,12,4,6,0.667,4,5,0.8,0,2,0.0,1,3,4,1,1,0,0,5,11,9.2,0.8,112.1,114.0,9.9
22400113,2024-11-24,Caleb Martin,212,25,10,5,5,1.0,1,2,0.5,0,0,0.0,2,2,4,1,0,0,2,0,5,5,0.8,106.0,94.6,9.2
22400113,2024-11-24,Kel'el Ware,214,8,6,2,3,0.667,1,1,1.0,1,3,0.333,0,1,1,1,0,1,0,0,5,14.3,0.694,96.9,124.1,5.6
22400114,2024-11-26,Tyler Herro,201,31,29,12,19,0.632,2,2,1.0,3,3,1.0,0,5,5,6,2,1,4,0,26,31.4,0.714,90.2,102.8,24.9
22400114,2024-11-26,Bam Adebayo,202,36,17,5,5,1.0,4,4,1.0,3,3,1.0,0,11,11,3,1,1,2,5,17,22.1,0.8,105.0,120.8,18.6
22400114,2024-11-26,Jimmy Butler,203,28,16,7,11,0.636,1,2,0.5,0,1,0.0,2,3,5,6,1,0,2,0,25,26.2,0.699,106.1,124.6,16.2
22400114,2024-11-26,Terry Rozier,204,33,14,7,8,0.875,1,2,0.5,0,2,0.0,1,1,2,4,1,1,2,1,11,24.2,0.788,126.3,123.7,13.5
22400114,2024-11-26,Jaime Jaquez Jr.,205,24,12,4,4,1.0,2,4,0.5,1,1,1.0,3,1,4,4,1,0,1,0,17,12.8,0.8,95.4,107.5,16.0
22400114,2024-11-26,Duncan Robinson,206,30,8,3,3,1.0,2,3,0.667,0,2,0.0,1,4,5,2,0,0,2,2,12,12.8,0.8,101.9,101.2,6.8
22400114,2024-11-26,Nikola Jovic,207,23,7,2,2,1.0,2,4,0.5,0,1,0.0,1,5,6,1,1,0,0,5,10,19.0,0.8,97.8,99.6,7.9
22400114,2024-11-26,Haywood Highsmith,208,19,1,0,3,0.0,0,1,0.0,0,0,0.0,2,0,2,2,1,1,0,3,19,5.6,0.3,109.8,122.5,2.2
22400114,2024-11-26,Kevin Love,209,12,3,2,2,1.0,0,0,0.0,0,3,0.0,2,2,4,0,1,0,0,0,16,11.9,0.452,112.2,117.9,4.2
22400114,2024-11-26,Thomas Bryant,210,24,10,4,4,1.0,0,1,0.0,1,1,1.0,2,4,6,0,1,0,1,3,28,8.1,0.8,119.2,115.2,10.2
22400114,2024-11-26,Caleb Martin,212,25,8,2,3,0.667,2,2,1.0,1,1,1.0,1,2,3,2,2,0,1,2,27,13.2,0.8,109.0,107.1,9.6
22400114,2024-11-26,Pelle Larsson,213,15,3,1,1,1.0,1,1,1.0,0,1,0.0,0,2,2,3,1,0,2,1,9,10.7,0.8,121.3,131.6,3.6
22400114,2024-11-26,Kel'el Ware,214,8,0,0,1,0.0,0,1,0.0,1,1,1.0,3,0,3,1,1,0,0,4,24,6.8,0.3,108.5,128.0,1.5
22400115,2024-11-27,Tyler Herro,201,30,25,9,14,0.643,5,5,1.0,3,6,0.5,3,1,4,6,1,0,4,5,28,29.8,0.751,113.1,104.8,19.2
22400115,2024-11-27,Bam Adebayo,202,34,18,7,7,1.0,1,1,1.0,3,5,0.6,0,10,10,5,1,1,2,3,21,26.5,0.8,116.5,105.3,20.1
22400115,2024-11-27,Jimmy Butler,203,28,10,3,4,0.75,3,3,1.0,2,4,0.5,1,2,3,3,1,1,2,2,28,22.4,0.8,123.0,110.2,9.9
22400115,2024-11-27,Terry Rozier,204,24,5,2,3,0.667,0,0,0.0,1,2,0.5,0,4,4,1,1,1,0,0,14,18.0,0.644,112.4,118.6,6.9
22400115,2024-11-27,Jaime Jaquez Jr.,205,32,13,4,6,0.667,3,5,0.6,2,5,0.4,0,3,3,2,2,0,3,3,10,18.8,0.793,124.0,114.7,9.3
22400115,2024-11-27,Duncan Robinson,206,23,13,4,6,0.667,4,5,0.8,2,3,0.667,0,4,4,3,1,0,2,3,21,12.5,0.8,101.1,112.5,11.1
22400115,2024-11-27,Nikola Jovic,207,23,2,0,2,0.0,0,1,0.0,1,3,0.333,0,3,3,2,0,1,0,4,12,11.8,0.301,109.8,120.9,1.2
22400115,2024-11-27,Haywood Highsmith,208,27,11,3,5,0.6,3,4,0.75,2,4,0.5,2,1,3,1,1,1,3,4,10,7.7,0.8,110.9,98.9,7.4
22400115,2024-11-27,Kevin Love,209,23,15,6,10,0.6,2,4,0.5,1,4,0.25,1,9,10,3,0,1,2,0,27,15.6,0.638,105.2,99.2,13.4
22400115,2024-11-27,Thomas Bryant,210,23,15,5,6,0.833,3,5,0.6,2,3,0.667,2,5,7,2,1,1,1,4,21,11.8,0.8,113.9,125.2,15.8
22400115,2024-11-27,Josh Richardson,211,17,0,0,1,0.0,0,1,0.0,0,3,0.0,2,3,5,0,0,0,2,2,22,11.2,0.3,122.9,128.9,-2.4
22400115,2024-11-27,Caleb Martin,212,24,4,1,2,0.5,1,1,1.0,1,2,0.5,1,3,4,1,1,1,2,4,18,12.4,0.694,117.2,108.9,3.0
22400115,2024-11-27,Pelle Larsson,213,24,10,4,5,0.8,2,3,0.667,1,3,0.333,1,1,2,3,1,0,1,4,23,9.2,0.791,104.8,117.1,8.8
22400115,2024-11-27,Kel'el Ware,214,6,3,1,2,0.5,1,2,0.5,0,2,0.0,3,0,3,0,0,1,0,2,25,10.7,0.521,106.2,111.7,3.2
22400116,2024-11-30,Tyler Herro,201,29,7,3,4,0.75,0,0,0.0,1,1,1.0,1,5,6,2,1,0,3,2,13,24.5,0.788,114.6,88.8,6.2
22400116,2024-11-30,Bam Adebayo,202,34,10,5,5,1.0,1,2,0.5,0,1,0.0,1,9,10,4,1,2,4,0,-1,26.4,0.8,111.6,99.9,12.7
22400116,2024-11-30,Jimmy Butler,203,32,17,7,9,0.778,1,1,1.0,3,5,0.6,3,2,5,5,1,0,2,2,14,24.4,0.759,90.2,116.1,17.1
22400116,2024-11-30,Terry Rozier,204,37,21,7,11,0.636,6,10,0.6,1,4,0.25,2,5,7,6,1,0,2,2,12,23.3,0.8,109.5,120.5,20.2
22400116,2024-11-30,Jaime Jaquez Jr.,205,38,17,5,8,0.625,5,8,0.625,3,3,1.0,2,3,5,4,1,0,0,4,10,19.6,0.8,117.8,131.2,17.9
22400116,2024-11-30,Duncan Robinson,206,23,9,3,4,0.75,2,2,1.0,1,2,0.5,1,0,1,0,0,0,2,2,19,11.0,0.8,109.2,93.8,4.9
22400116,2024-11-30,Nikola Jovic,207,15,9,3,5,0.6,2,4,0.5,1,4,0.25,3,1,4,2,0,1,0,0,8,15.6,0.666,108.1,127.7,10.0
22400116,2024-11-30,Haywood Highsmith,208,24,8,3,4,0.75,1,2,0.5,1,4,0.25,3,2,5,1,1,1,1,0,7,12.4,0.694,110.6,108.2,9.3
22400116,2024-11-30,Kevin Love,209,15,9,4,5,0.8,1,2,0.5,0,0,0.0,1,1,2,2,0,0,2,5,5,13.8,0.8,95.1,114.6,5.5
22400116,2024-11-30,Thomas Bryant,210,15,6,3,3,1.0,1,2,0.5,0,2,0.0,2,2,4,2,0,1,2,3,9,12.4,0.773,127.7,113.7,5.2
22400116,2024-11-30,Caleb Martin,212,20,2,1,1,1.0,0,0,0.0,0,2,0.0,2,0,2,1,2,0,2,0,0,10.4,0.532,114.6,107.4,3.0
22400116,2024-11-30,Pelle Larsson,213,14,7,2,2,1.0,2,2,1.0,1,4,0.25,1,0,1,0,0,0,2,3,16,6.7,0.8,124.8,114.4,2.7
22400116,2024-11-30,Kel'el Ware,214,14,3,2,3,0.667,0,1,0.0,0,0,0.0,3,2,5,0,1,1,1,5,4,13.1,0.5,100.7,102.9,3.1
22400117,2024-12-01,Tyler Herro,201,32,14,6,7,0.857,0,1,0.0,2,4,0.5,0,5,5,6,1,0,0,3,30,22.8,0.799,121.9,116.8,16.2
22400117,2024-12-01,Bam Adebayo,202,38,14,4,6,0.667,4,4,1.0,2,4,0.5,0,13,13,5,1,1,0,5,19,27.5,0.8,103.6,110.7,17.7
22400117,2024-12-01,Jimmy Butler,203,27,13,6,9,0.667,0,1,0.0,2,5,0.4,3,1,4,5,1,1,2,5,17,27.8,0.58,96.8,109.1,11.5
22400117,2024-12-01,Terry Rozier,204,40,5,1,1,1.0,1,2,0.5,1,4,0.25,1,2,3,3,2,0,3,3,24,19.2,0.8,112.7,112.0,4.7
22400117,2024-12-01,Jaime Jaquez Jr.,205,30,16,7,9,0.778,1,1,1.0,0,2,0.0,0,7,7,3,0,1,4,4,30,11.5,0.8,115.2,109.4,11.0
22400117,2024-12-01,Duncan Robinson,206,30,15,6,8,0.75,1,2,0.5,2,3,0.667,0,5,5,1,0,0,2,3,17,15.2,0.8,88.6,113.6,10.4
22400117,2024-12-01,Nikola Jovic,207,20,8,4,5,0.8,0,0,0.0,0,3,0.0,2,3,5,2,0,1,0,5,30,13.9,0.633,123.4,93.4,7.3
22400117,2024-12-01,Haywood Highsmith,208,20,8,3,3,1.0,1,1,1.0,1,2,0.5,0,4,4,0,0,1,2,4,14,9.1,0.8,111.4,120.1,5.0
22400117,2024-12-01,Kevin Love,209,16,11,4,5,0.8,2,2,1.0,0,3,0.0,3,3,6,2,0,1,1,3,30,15.4,0.8,98.4,106.4,10.8
22400117,2024-12-01,Thomas Bryant,210,21,8,2,2,1.0,2,4,0.5,1,3,0.333,0,7,7,1,0,0,0,2,17,13.2,0.8,123.8,110.9,8.6
22400117,2024-12-01,Pelle Larsson,213,15,4,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,1,29,11.2,0.667,113.0,124.2,2.3
22400117,2024-12-01,Kel'el Ware,214,12,8,4,4,1.0,0,1,0.0,0,3,0.0,0,3,3,0,1,1,2,0,14,9.3,0.752,103.9,117.1,6.2
22400118,2024-12-04,Tyler Herro,201,38,24,12,18,0.667,0,1,0.0,1,3,0.333,0,8,8,3,2,0,1,1,-12,32.0,0.621,101.2,120.4,20.5
22400118,2024-12-04,Bam Adebayo,202,36,24,10,11,0.909,3,5,0.6,1,4,0.25,2,8,10,7,1,1,1,4,-5,23.2,0.8,103.8,121.9,26.9
22400118,2024-12-04,Jimmy Butler,203,35,25,10,10,1.0,2,3,0.667,3,4,0.75,0,3,3,7,2,1,1,5,-22,25.6,0.8,89.5,103.2,27.1
22400118,2024-12-04,Terry Rozier,204,34,10,3,3,1.0,1,1,1.0,2,4,0.5,2,2,4,2,0,0,4,1,-15,20.9,0.8,101.3,107.7,7.3
22400118,2024-12-04,Jaime Jaquez Jr.,205,26,7,3,4,0.75,1,2,0.5,1,2,0.5,0,5,5,2,0,1,2,3,-15,17.1,0.717,80.2,112.2,5.4
22400118,2024-12-04,Duncan Robinson,206,25,13,4,4,1.0,2,3,0.667,2,5,0.4,3,0,3,4,0,0,0,4,-19,8.6,0.8,115.6,135,13.9
22400118,2024-12-04,Nikola Jovic,207,25,8,4,5,0.8,0,0,0.0,0,3,0.0,2,0,2,3,0,1,0,5,-6,17.3,0.633,103.7,109.4,7.1
22400118,2024-12-04,Haywood Highsmith,208,23,6,3,4,0.75,1,2,0.5,0,3,0.0,1,4,5,1,1,0,2,5,-2,14.5,0.564,100.2,111.0,2.8
22400118,2024-12-04,Kevin Love,209,16,10,3,5,0.6,3,5,0.6,1,1,1.0,3,1,4,2,1,0,1,4,-18,13.4,0.8,114.8,112.4,9.9
22400118,2024-12-04,Thomas Bryant,210,15,9,3,3,1.0,1,1,1.0,1,3,0.333,2,2,4,1,1,1,1,4,-22,8.3,0.8,102.7,115.0,9.1
22400118,2024-12-04,Josh Richardson,211,26,6,2,2,1.0,2,3,0.667,0,1,0.0,2,2,4,2,2,1,2,2,-20,13.5,0.8,113.1,118.5,8.3
22400118,2024-12-04,Caleb Martin,212,27,3,1,1,1.0,1,1,1.0,0,3,0.0,3,1,4,1,1,0,0,2,-7,14.6,0.647,121.5,110.1,4.8
22400118,2024-12-04,Pelle Larsson,213,19,1,0,1,0.0,0,1,0.0,0,0,0.0,2,0,2,1,1,0,1,4,-2,5,0.5,110.3,117.4,0.8
22400119,2024-12-07,Tyler Herro,201,31,16,7,9,0.778,1,2,0.5,0,1,0.0,3,3,6,4,1,0,3,1,11,22.7,0.8,114.9,120.8,15.5
22400119,2024-12-07,Bam Adebayo,202,31,13,4,6,0.667,4,6,0.667,0,2,0.0,2,6,8,5,1,0,2,0,-5,23.9,0.8,112.5,126.0,15.3
22400119,2024-12-07,Jimmy Butler,203,29,16,6,8,0.75,4,4,1.0,1,2,0.5,0,5,5,5,1,1,1,2,5,26.2,0.8,102.5,105.9,17.3
22400119,2024-12-07,Terry Rozier,204,32,15,6,6,1.0,3,5,0.6,0,0,0.0,1,4,5,2,1,1,4,2,1,25.8,0.8,125.9,122.3,13.4
22400119,2024-12-07,Jaime Jaquez Jr.,205,22,7,3,3,1.0,1,1,1.0,0,3,0.0,0,3,3,2,0,1,0,4,0,22.5,0.8,112.4,107.6,6.3
22400119,2024-12-07,Duncan Robinson,206,24,13,4,4,1.0,3,5,0.6,2,4,0.5,0,3,3,3,1,0,0,1,8,12.5,0.8,117.1,121.8,14.6
22400119,2024-12-07,Nikola Jovic,207,27,13,4,6,0.667,4,6,0.667,0,2,0.0,3,2,5,3,1,1,3,0,-7,12.8,0.8,112.8,101.0,13.1
22400119,2024-12-07,Haywood Highsmith,208,21,3,1,1,1.0,1,1,1.0,1,3,0.333,3,3,6,1,0,0,3,0,5,8.4,0.647,123.4,113.2,2.6
22400119,2024-12-07,Kevin Love,209,14,6,2,3,0.667,1,1,1.0,1,3,0.333,3,2,5,0,0,0,0,2,6,10.7,0.694,111.5,113.5,5.8
22400119,2024-12-07,Thomas Bryant,210,11,5,2,2,1.0,2,4,0.5,0,2,0.0,3,1,4,0,0,0,0,4,-4,13.9,0.8,108.4,102.1,4.4
22400119,2024-12-07,Josh Richardson,211,26,4,2,3,0.667,0,0,0.0,1,2,0.5,2,3,5,3,0,0,1,2,3,11.8,0.515,112.0,118.7,4.9
22400119,2024-12-07,Caleb Martin,212,16,3,2,2,1.0,0,0,0.0,0,1,0.0,2,0,2,0,0,1,0,1,1,9.9,0.615,126.9,102.4,3.7
22400119,2024-12-07,Pelle Larsson,213,6,0,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,1,1,0,1,0,0,9.5,0.3,104.5,109.0,1.2
22400119,2024-12-07,Kel'el Ware,214,8,4,1,1,1.0,1,1,1.0,0,1,0.0,2,0,2,0,0,0,0,1,-9,10.5,0.8,110.8,109.9,4.3
22400120,2024-12-08,Tyler Herro,201,31,24,7,7,1.0,7,12,0.583,2,2,1.0,1,4,5,4,0,1,2,3,9,24.6,0.8,128.5,121.9,24.1
22400120,2024-12-08,Bam Adebayo,202,38,22,11,11,1.0,0,1,0.0,0,2,0.0,3,5,8,4,2,1,2,2,2,22.8,0.8,117.6,125.4,24.2
22400120,2024-12-08,Jimmy Butler,203,27,14,4,6,0.667,4,5,0.8,2,5,0.4,0,4,4,3,1,0,3,0,-3,24.3,0.8,90.5,111.3,11.5
22400120,2024-12-08,Terry Rozier,204,32,16,6,10,0.6,4,5,0.8,0,0,0.0,1,6,7,5,0,1,1,3,-2,26.7,0.8,116.1,93.0,15.9
22400120,2024-12-08,Jaime Jaquez Jr.,205,30,17,7,8,0.875,3,4,0.75,1,4,0.25,3,5,8,3,0,0,0,5,1,14.8,0.8,110.2,107.0,16.7
22400120,2024-12-08,Duncan Robinson,206,28,12,3,5,0.6,3,5,0.6,2,3,0.667,3,3,6,2,1,0,3,3,3,13.7,0.8,124.7,108.4,10.5
22400120,2024-12-08,Nikola Jovic,207,31,10,4,5,0.8,2,3,0.667,1,3,0.333,0,3,3,3,1,0,1,5,11,15.6,0.791,111.6,100.0,8.3
22400120,2024-12-08,Haywood Highsmith,208,18,1,0,1,0.0,0,1,0.0,0,0,0.0,3,0,3,0,1,0,2,0,-6,10.8,0.5,123.5,106.5,1.4
22400120,2024-12-08,Kevin Love,209,23,1,0,1,0.0,0,1,0.0,0,0,0.0,1,4,5,1,1,1,2,3,3,10.8,0.5,109.2,129.4,1.4
22400120,2024-12-08,Thomas Bryant,210,16,0,0,4,0.0,0,1,0.0,1,3,0.333,1,7,8,0,0,0,1,1,12,11.1,0.3,96.3,94.7,-2.2
22400120,2024-12-08,Caleb Martin,212,20,9,4,6,0.667,0,0,0.0,1,2,0.5,2,1,3,2,1,0,2,5,8,8.5,0.654,111.4,109.5,6.1
22400120,2024-12-08,Kel'el Ware,214,13,6,2,3,0.667,2,3,0.667,1,3,0.333,0,3,3,0,0,1,1,0,7,12.0,0.694,110.5,103.7,4.5
22400121,2024-12-10,Tyler Herro,201,33,24,9,12,0.75,5,5,1.0,2,2,1.0,3,4,7,6,2,0,4,1,10,28.6,0.8,113.8,110.9,24.3
22400121,2024-12-10,Bam Adebayo,202,29,24,9,14,0.643,3,5,0.6,4,4,1.0,0,9,9,7,2,0,0,3,11,25.9,0.761,121.7,114.0,26.2
22400121,2024-12-10,Jimmy Butler,203,28,9,4,5,0.8,1,2,0.5,0,0,0.0,3,4,7,0,1,1,4,4,-4,21.6,0.8,133.3,112.7,6.5
22400121,2024-12-10,Terry Rozier,204,33,18,7,9,0.778,3,3,1.0,2,3,0.667,0,3,3,4,2,1,4,3,-3,25.4,0.8,111.1,118.3,15.3
22400121,2024-12-10,Jaime Jaquez Jr.,205,31,18,5,6,0.833,5,8,0.625,2,5,0.4,3,3,6,5,0,1,4,5,-7,13.6,0.8,101.0,108.7,15.8
22400121,2024-12-10,Duncan Robinson,206,25,9,3,3,1.0,1,1,1.0,1,1,1.0,2,5,7,2,1,0,1,3,12,12.7,0.8,103.2,118.2,11.2
22400121,2024-12-10,Nikola Jovic,207,29,2,0,1,0.0,0,0,0.0,1,4,0.25,3,2,5,1,1,1,3,0,-5,14.1,0.362,87.3,119.9,2.2
22400121,2024-12-10,Haywood Highsmith,208,30,8,3,3,1.0,2,3,0.667,0,3,0.0,1,4,5,0,1,0,0,1,5,12.0,0.8,102.9,114.1,8.4
22400121,2024-12-10,Kevin Love,209,22,5,2,2,1.0,2,3,0.667,0,1,0.0,1,5,6,1,0,0,1,2,-4,16.3,0.8,112.6,111.1,5.1
22400121,2024-12-10,Thomas Bryant,210,18,6,2,2,1.0,1,1,1.0,1,2,0.5,1,2,3,0,1,1,1,1,10,7.7,0.8,111.8,122.5,6.6
22400121,2024-12-10,Josh Richardson,211,20,9,4,4,1.0,0,1,0.0,0,1,0.0,0,4,4,2,0,0,2,0,6,9.3,0.8,110.1,112.3,8.0
22400121,2024-12-10,Caleb Martin,212,16,8,4,6,0.667,0,1,0.0,0,0,0.0,0,2,2,3,1,0,0,5,4,13.9,0.667,128.6,101.1,7.1
22400121,2024-12-10,Kel'el Ware,214,9,0,0,3,0.0,0,1,0.0,1,2,0.5,0,2,2,1,0,0,0,5,9,8.1,0.3,106.4,99.7,-3.2
22400122,2024-12-11,Tyler Herro,201,33,26,11,12,0.917,3,4,0.75,2,2,1.0,2,6,8,7,1,0,1,2,-18,27.4,0.8,98.9,120.6,29.3
22400122,2024-12-11,Bam Adebayo,202,31,12,3,4,0.75,3,4,0.75,2,3,0.667,2,5,7,4,1,1,1,4,-1,22.0,0.8,121.3,102.2,14.8
22400122,2024-12-11,Jimmy Butler,203,24,9,3,3,1.0,2,4,0.5,1,4,0.25,2,3,5,2,1,1,2,0,-17,23.0,0.8,118.8,123.4,10.3
22400122,2024-12-11,Terry Rozier,204,40,16,7,7,1.0,1,1,1.0,0,1,0.0,1,5,6,6,1,1,1,4,-20,17.8,0.8,86.2,118.5,19.0
22400122,2024-12-11,Jaime Jaquez Jr.,205,34,17,7,8,0.875,3,4,0.75,0,0,0.0,1,8,9,3,2,0,4,2,-1,16.6,0.8,99.1,106.1,16.6
22400122,2024-12-11,Duncan Robinson,206,35,18,8,8,1.0,2,4,0.5,1,4,0.25,1,3,4,1,1,0,0,3,-2,15.8,0.8,100.9,114.8,16.5
22400122,2024-12-11,Nikola Jovic,207,23,5,2,2,1.0,0,0,0.0,0,2,0.0,0,3,3,2,1,0,3,2,-2,8.8,0.8,95.3,119.9,3.1
22400122,2024-12-11,Haywood Highsmith,208,22,13,5,7,0.714,2,2,1.0,1,4,0.25,3,0,3,2,1,0,3,5,-8,10.8,0.742,102.2,121.1,8.4
22400122,2024-12-11,Kevin Love,209,8,5,2,3,0.667,0,0,0.0,0,0,0.0,2,0,2,1,1,1,1,0,-21,6.9,0.8,121.9,101.1,6.5
22400122,2024-12-11,Thomas Bryant,210,19,2,1,2,0.5,0,1,0.0,0,1,0.0,2,3,5,1,1,0,2,5,-7,11.8,0.41,127.5,116.8,0.6
22400122,2024-12-11,Josh Richardson,211,23,5,2,2,1.0,0,1,0.0,1,4,0.25,3,3,6,2,1,0,2,4,-6,5,0.665,101.9,104.1,5.0
22400122,2024-12-11,Caleb Martin,212,19,9,4,4,1.0,1,1,1.0,0,2,0.0,1,1,2,3,1,0,1,3,-1,13.9,0.8,105.1,109.0,8.9
22400122,2024-12-11,Pelle Larsson,213,19,3,2,3,0.667,0,1,0.0,0,0,0.0,2,2,4,0,1,1,1,0,-4,5,0.5,101.0,124.0,4.4
22400122,2024-12-11,Kel'el Ware,214,12,4,2,2,1.0,0,0,0.0,0,0,0.0,0,5,5,0,0,1,0,1,-21,7.4,0.8,111.1,100.0,5.2
22400123,2024-12-13,Tyler Herro,201,40,27,12,12,1.0,1,2,0.5,2,2,1.0,0,5,5,7,0,1,1,5,-16,34.7,0.8,115.5,113.0,27.5
22400123,2024-12-13,Bam Adebayo,202,34,12,5,5,1.0,0,0,0.0,2,3,0.667,1,9,10,3,0,1,0,5,-24,28.4,0.8,130.0,101.7,14.3
22400123,2024-12-13,Jimmy Butler,203,33,14,5,8,0.625,1,2,0.5,2,2,1.0,3,2,5,4,2,1,0,3,-24,30.6,0.788,98.4,110.6,17.4
22400123,2024-12-13,Terry Rozier,204,30,17,5,8,0.625,3,4,0.75,3,3,1.0,2,1,3,4,0,0,3,1,-25,25.0,0.8,124.2,100.9,14.5
22400123,2024-12-13,Jaime Jaquez Jr.,205,34,17,7,7,1.0,3,5,0.6,0,3,0.0,0,6,6,3,1,0,1,0,-16,16.8,0.8,119.0,110.6,17.6
22400123,2024-12-13,Duncan Robinson,206,16,8,2,3,0.667,2,4,0.5,1,3,0.333,3,1,4,0,1,1,2,2,-23,11.3,0.8,110.5,107.2,7.2
22400123,2024-12-13,Nikola Jovic,207,22,11,6,6,1.0,0,1,0.0,0,0,0.0,1,3,4,2,1,1,0,0,-11,17.9,0.8,112.0,94.4,13.9
22400123,2024-12-13,Haywood Highsmith,208,26,8,4,4,1.0,0,1,0.0,1,1,1.0,3,1,4,0,1,1,1,4,-18,10.3,0.8,114.5,108.0,8.3
22400123,2024-12-13,Kevin Love,209,15,3,1,1,1.0,1,1,1.0,1,4,0.25,3,3,6,2,1,0,1,2,-26,15.6,0.543,113.0,112.5,5.1
22400123,2024-12-13,Thomas Bryant,210,18,5,2,3,0.667,0,1,0.0,1,4,0.25,2,3,5,0,0,1,1,4,-25,13.2,0.525,113.1,110.0,2.9
22400123,2024-12-13,Caleb Martin,212,25,5,2,2,1.0,0,1,0.0,1,3,0.333,3,2,5,1,1,1,3,0,-21,9.7,0.753,120.1,112.9,5.7
22400123,2024-12-13,Pelle Larsson,213,10,5,2,3,0.667,0,1,0.0,1,1,1.0,3,3,6,2,1,0,0,5,-9,10.3,0.727,115.1,128.4,7.1
22400123,2024-12-13,Kel'el Ware,214,15,11,4,6,0.667,2,3,0.667,2,4,0.5,3,0,3,1,0,1,2,4,-22,13.1,0.709,100.4,105.6,7.5
22400124,2024-12-15,Tyler Herro,201,28,23,9,10,0.9,3,3,1.0,1,4,0.25,1,3,4,7,1,0,3,3,25,31.7,0.8,115.6,108.2,21.7
